OID_,TL_id,TL_Date,TL_Class,TL_Genet,TL_Cx,TL_Cy,TL_Area,TL_SurfA,TL_Perim,TL_Note,Morph_Code,Site,Quadrat,TimePt,Annotator,QC_Check,Shape_Leng,Shape_Area
2936,77,6/26/2022,PMEA,235,6134.1,5182,32.53,0,31.5, ,BR,OCC-MAU-019,-99,2,CA, ,0.315240451,0.00322562
2937,78,6/26/2022,PMEA,236,6002.5,4557.8,8.48,0,12.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.124245499,0.00083682
2938,79,6/26/2022,PMEA,237,5445.8,8617.6,17.47,0,20.9, ,BR,OCC-MAU-019,-99,2,CA, ,0.208914544,0.00172772
2939,80,6/26/2022,PMEA,238,5491,9066.7,20.99,0,23.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.232328758,0.00207742
2940,81,6/26/2022,PLUT,110,4592.6,10532.8,346.63,0,149.5, ,EM,OCC-MAU-019,-99,2,CA, ,1.49464446,0.0345543
2941,82,6/26/2022,ACSP,160,7976.9,5375.2,6.59,0,11.3, ,BR,OCC-MAU-019,-99,2,CA, ,0.11341707,0.00064782
2942,83,6/26/2022,POCS,239,8386.8,5050.5,11.48,0,15.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.151316567,0.00113332
2943,84,6/26/2022,PMEA,240,7397.8,4352.4,24.82,0,25.6, ,BR,OCC-MAU-019,-99,2,CA, ,0.255500338,0.00245802
2944,44,6/26/2022,PLUT,92,7487.6,4570.1,967.77,0,171.5, ,MD,OCC-MAU-019,-99,2,CA, ,1.714974641,0.09663102
2945,43,6/26/2022,PLUT,93,7249,3870.4,17234.23,0,1541.4, ,MD,OCC-MAU-019,-99,2,CA, ,15.41435848,1.72288976
2946,85,6/26/2022,PMEA,241,7345.9,4161.1,6.18,0,9.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.094346003,0.00060852
2947,86,6/26/2022,PLUT,89,8938.1,4913.9,7768.15,0,637.5, ,MD,OCC-MAU-019,-99,2,CA, ,6.375470836,0.77663784
2948,87,6/26/2022,PLUT,242,8301.5,6465.5,26.04,0,20.6, ,MD,OCC-MAU-019,-99,2,CA, ,0.205500333,0.00258602
2949,88,6/26/2022,PMEA,243,8395.8,6784.6,6.15,0,10.7, ,BR,OCC-MAU-019,-99,2,CA, ,0.106588642,0.00060542
2950,89,6/26/2022,PVER,244,9003.2,7344.6,54.7,0,36.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.361139945,0.00543832
2951,90,6/26/2022,ACSP,245,9631.1,6489.6,42.66,0,34.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.342453649,0.00423552
2952,91,6/26/2022,ACSP,246,7890,8595.2,26.68,0,25.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.254470897,0.00264462
2953,92,6/26/2022,PLUT,59,6732,9996.9,86.78,0,40.3, ,PL,OCC-MAU-019,-99,2,CA, ,0.403323712,0.00864222
2954,93,6/26/2022,PLUT,58,6720.2,10107.7,2.77,0,7.2, ,EM,OCC-MAU-019,-99,2,CA, ,0.072203868,0.00026932
2955,94,6/26/2022,PLUT,58,6763.6,10095.5,5.38,0,8.8, ,EM,OCC-MAU-019,-99,2,CA, ,0.088446506,0.00052882
2956,95,6/26/2022,PLUT,53,6911.1,9855.6,8.89,0,16.8, ,EM,OCC-MAU-019,14,2,CA, ,0.16840773,0.0008774
2957,96,6/26/2022,PLUT,53,6874.9,9846.2,3.58,0,7.9, ,EM,OCC-MAU-019,14,2,CA, ,0.079032296,0.00034972
2958,98,6/26/2022,ACSP,247,6698.5,10348.1,6.59,0,10.3, ,BR,OCC-MAU-019,-99,2,CA, ,0.10341707,0.00064882
2959,99,6/26/2022,PLUT,248,6812.9,10741.6,7.22,0,10.7, ,EM,OCC-MAU-019,14,2,CA, ,0.10693179,0.00071122
2960,100,6/26/2022,PLUT,53,7600.5,10871.3,22.39,0,19.3, ,EM,OCC-MAU-019,14,2,CA, ,0.193358197,0.00222082
2961,101,6/26/2022,PLUT,53,7722.1,10757.1,1.61,0,4.8, ,EM,OCC-MAU-019,14,2,CA, ,0.04806173,0.00015532
2962,102,6/26/2022,PLUT,53,7326,10124.4,4.08,0,7.6, ,MD,OCC-MAU-019,14,2,CA, ,0.07561808,0.00040002
2963,103,6/26/2022,PLUT,53,7400.6,10087.5,1.5,0,5.4, ,EM,OCC-MAU-019,14,2,CA, ,0.054304372,0.00014382
2964,104,6/26/2022,PLUT,53,7618.1,10033.1,4.48,0,8.5, ,EM,OCC-MAU-019,14,2,CA, ,0.085375441,0.00043892
2965,105,6/26/2022,PMEA,165,7298.1,9891,80.1,0,43.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.434353146,0.00797062
2966,106,6/26/2022,PLUT,53,7005.7,10302.6,0.74,0,3.4, ,EM,OCC-MAU-019,14,2,CA, ,0.03381909,6.962E-05
2967,107,6/26/2022,PLUT,53,6991.2,10283.9,7.75,0,12.7, ,EM,OCC-MAU-019,14,2,CA, ,0.126730778,0.00076282
2968,108,6/26/2022,PLUT,53,6969,10294.3,1.33,0,4.4, ,EM,OCC-MAU-019,14,2,CA, ,0.043819091,0.00012762
2969,109,6/26/2022,PLUT,53,7053.7,10243,4.54,0,8.1, ,MD,OCC-MAU-019,14,2,CA, ,0.080547013,0.00044532
2970,110,6/26/2022,PLUT,53,7024.2,10645.4,2.02,0,5.7, ,EM,OCC-MAU-019,14,2,CA, ,0.056890158,0.00019552
2971,111,6/26/2022,PLUT,53,7159.6,10486.8,1.82,0,6.5, ,EM,OCC-MAU-019,14,2,CA, ,0.064547013,0.00017492
2972,112,6/26/2022,PLUT,53,7254.7,10158.4,2.59,0,10.2, ,EM,OCC-MAU-019,14,2,CA, ,0.102002858,0.00024892
2973,113,6/26/2022,PLUT,53,7283.4,10163.7,0.88,0,3.7, ,EM,OCC-MAU-019,14,2,CA, ,0.037233305,8.332E-05
2974,114,6/26/2022,PLUT,53,7307.5,10167.2,1.65,0,5.8, ,EM,OCC-MAU-019,14,2,CA, ,0.057718583,0.00015852
2975,115,6/26/2022,PLUT,53,7663,10082.6,18.06,0,20.6, ,MD,OCC-MAU-019,14,2,CA, ,0.206429264,0.00178772
2976,116,6/26/2022,PLUT,53,7717.2,10232.3,12.59,0,14.6, ,MD,OCC-MAU-019,14,2,CA, ,0.146387634,0.00124502
2977,118,6/26/2022,PLUT,53,7708.2,10199.4,5.54,0,8.9, ,MD,OCC-MAU-019,14,2,CA, ,0.089517577,0.00054592
2978,117,6/26/2022,PLUT,53,7739.7,10185.5,18.2,0,20.2, ,MD,OCC-MAU-019,14,2,CA, ,0.202186625,0.00180202
2979,119,6/26/2022,PLUT,53,7627.1,10324.9,1.21,0,4.3, ,EM,OCC-MAU-019,14,2,CA, ,0.043233302,0.00011572
2980,120,6/26/2022,PLUT,53,7542.5,10335.5,17.09,0,17.5, ,MD,OCC-MAU-019,14,2,CA, ,0.174630273,0.00169332
2981,122,6/26/2022,PMEA,249,7606.1,10271.8,16.42,0,18.9, ,BR,OCC-MAU-019,-99,2,CA, ,0.188529767,0.00162422
2982,123,6/26/2022,PLUT,53,7307.6,10416.1,0.35,0,2.5, ,EM,OCC-MAU-019,14,2,CA, ,0.025576446,3.132E-05
2983,124,6/26/2022,PLUT,53,7505,10740,1.28,0,5.2, ,EM,OCC-MAU-019,14,2,CA, ,0.052061732,0.00012192
2984,125,6/26/2022,PLUT,53,7249.3,10910.4,6.06,0,9.9, ,MD,OCC-MAU-019,14,2,CA, ,0.098689148,0.00059592
2985,126,6/26/2022,PLUT,53,7264.1,10851.4,1.39,0,4.5, ,EM,OCC-MAU-019,14,2,CA, ,0.045132798,0.00013382
2986,127,6/26/2022,PLUT,53,7275.8,10967,0.33,0,2.3, ,EM,OCC-MAU-019,14,2,CA, ,0.022748022,2.952E-05
2987,128,6/26/2022,PLUT,251,6810.2,10901.4,5.64,0,11.6, ,EM,OCC-MAU-019,14,2,CA, ,0.11648814,0.00055272
2988,97,6/26/2022,PLUT,53,7339.5,10344,10452.41,0,3637.7, ,MD,OCC-MAU-019,14,2,CA, ,36.37680243,1.04704664
2989,129,6/26/2022,PMEA,252,7152.9,11533.4,55.51,0,47.6, ,BR,OCC-MAU-019,-99,2,CA, ,0.476193772,0.00550972
2990,130,6/26/2022,PMEA,253,7452.2,11512.5,33.29,0,30.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.300654662,0.00330312
2991,131,6/26/2022,ACSP,254,6446.9,11209,20.57,0,21.6, ,BR,OCC-MAU-019,-99,2,CA, ,0.21584348,0.00203782
2992,132,6/26/2022,POCS,255,5958.8,11734.7,24.29,0,21.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.212429264,0.00240912
2993,133,6/26/2022,PLUT,256,6605.7,10150.2,23.88,0,28, ,EM,OCC-MAU-019,-99,2,CA, ,0.280147852,0.0023674
2994,134,6/26/2022,PMEA,257,8468.5,11285.8,7.11,0,10.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.102588642,0.00070082
2995,135,6/26/2022,PMEA,258,8161.9,11543.1,24.19,0,26.8, ,BR,OCC-MAU-019,-99,2,CA, ,0.268228253,0.00239412
2996,136,6/26/2022,POCS,259,8009,11480.4,13.79,0,16.7, ,BR,OCC-MAU-019,-99,2,CA, ,0.166973419,0.00136292
2997,137,6/26/2022,PMEA,260,8667.8,11751.6,16.6,0,19.9, ,BR,OCC-MAU-019,-99,2,CA, ,0.199115555,0.00164112
2998,138,6/26/2022,POCS,261,8105.4,11807.8,8.82,0,13.8, ,BR,OCC-MAU-019,-99,2,CA, ,0.137902349,0.00086862
2999,139,6/26/2022,POCS,262,12506.2,9239.6,13.9,0,19.3, ,BR,OCC-MAU-019,-99,2,CA, ,0.193358194,0.00137182
3000,140,6/26/2022,POCS,263,10713.9,9732.2,12.6,0,16.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.164044486,0.00124442
3001,141,6/26/2022,PMEA,264,10531,9751,10.89,0,16.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.160630275,0.00107372
3002,142,6/26/2022,PMEA,265,11006.5,10179.8,6.21,0,9.9, ,BR,OCC-MAU-019,-99,2,CA, ,0.098931792,0.00061102
3003,143,6/26/2022,POCS,266,11676.9,10502,15.13,0,18.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.182529771,0.00149582
3004,144,6/26/2022,PMEA,267,11946.4,9591.4,18.23,0,18.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.181559208,0.00180542
3005,145,6/26/2022,POCS,268,11954.5,8437.2,12.58,0,16.3, ,BR,OCC-MAU-019,-99,2,CA, ,0.162772411,0.00124292
3006,146,6/26/2022,POCS,269,11130.3,6860.3,10.01,0,12.5, ,BR,OCC-MAU-019,-99,2,CA, ,0.125174429,0.00098852
3007,147,6/26/2022,POCS,270,11588.4,7895,21.95,0,25.8, ,BR,OCC-MAU-019,-99,2,CA, ,0.257642468,0.00217122
3008,148,6/26/2022,POCS,271,11902.2,7178.3,22.32,0,20.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.201600837,0.00221312
3009,149,6/26/2022,POCS,272,11105.2,5503.3,21.53,0,19.9, ,BR,OCC-MAU-019,-99,2,CA, ,0.19925769,0.00213452
3010,150,6/26/2022,POCS,273,11392.3,5285.6,23.77,0,25.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.251642468,0.00235382
3011,151,6/26/2022,POCS,274,11215.9,5130.3,12.84,0,15.2, ,BR,OCC-MAU-019,-99,2,CA, ,0.152387634,0.00126942
3012,152,6/26/2022,POCS,275,11627.8,4898.5,22.1,0,24.3, ,BR,OCC-MAU-019,-99,2,CA, ,0.243198813,0.00218912
3013,153,6/26/2022,POCS,276,10480.1,3941.8,14.66,0,15.5, ,BR,OCC-MAU-019,-99,2,CA, ,0.154630274,0.00145132
3014,154,6/26/2022,POCS,277,11146.9,5196.9,3.13,0,7.7, ,BR,OCC-MAU-019,-99,2,CA, ,0.076689148,0.00030512
3015,155,6/26/2022,ACSP,161,11982.6,3727.7,31.51,0,25.6, ,BR,OCC-MAU-019,-99,2,CA, ,0.255541965,0.00312772
3016,156,6/26/2022,POCS,278,8379.4,2828.1,10.33,0,12.8, ,BR,OCC-MAU-019,-99,2,CA, ,0.128002857,0.00102032
3017,157,6/26/2022,PLUT,279,7721.8,2411.9,59.88,0,34.9, ,EM,OCC-MAU-019,-99,2,CA, ,0.348956175,0.00595642
3018,158,6/26/2022,POCS,280,7612.6,2065.5,23.18,0,22.1, ,BR,OCC-MAU-019,-99,2,CA, ,0.221399827,0.00229772
3019,159,6/26/2022,POCS,281,5810.9,1886.5,32.97,0,24.4, ,BR,OCC-MAU-019,-99,2,CA, ,0.243600836,0.00327392
3020,29,6/26/2022,PLUT,109,5513.7,1750.1,21614.62,0,1147.5, ,MD,OCC-MAU-019,-99,2,CA, ,11.4752922,2.16104638
3021,121,6/26/2022,POCS,0,1714.9,9652.5,10.63,0,16, ,BR,OCC-MAU-019,-99,2,CA, ,0.15990235,0.00104842
3022,25,8/6/2022,ACSP,204,10010.3,3411.2,68.46,0,45.4, ,BR,OCC-PAG-006,14,1,MSL, ,0.454152136,0.00680622
3023,26,8/6/2022,POSP,30,10119.3,4980.4,31.57,0,44.4, ,EM,OCC-PAG-006,17,1,MSL, ,0.443867868,0.00311742
3024,27,8/6/2022,POSP,205,9795.2,6100.2,3.96,0,9.7, ,EM,OCC-PAG-006,13,1,MSL, ,0.096689149,0.00038712
3025,29,8/6/2022,POSP,25,12247.4,5660.8,18.8,0,36.6, ,EM,OCC-PAG-006,22,1,MSL, ,0.366495282,0.00184882
3026,30,8/6/2022,POSP,26,12329.1,5777,12.13,0,34.9, ,EM,OCC-PAG-006,22,1,MSL, ,0.34865466,0.00118232
3027,31,8/6/2022,POSP,207,12235.8,5748.2,0.91,0,3.7, ,EM,OCC-PAG-006,22,1,MSL, ,0.036990665,8.622E-05
3028,32,8/6/2022,ACSP,208,12379.1,5481.9,97.43,0,57.8, ,BR,OCC-PAG-006,22,1,MSL, ,0.5782354,0.00969122
3029,33,8/6/2022,POSP,27,12554.2,5389.5,13.36,0,15.2, ,MD,OCC-PAG-006,22,1,MSL, ,0.152044487,0.00132162
3030,34,8/6/2022,POSP,27,12537.6,5321.3,30.82,0,40.8, ,MD,OCC-PAG-006,22,1,MSL, ,0.407686962,0.0030538
3031,35,8/6/2022,POSP,27,12514.4,5392.4,3.12,0,7.2, ,EM,OCC-PAG-006,22,1,MSL, ,0.07220387,0.00030432
3032,36,8/6/2022,POSP,27,12597.7,5418,18.99,0,37.5, ,EM,OCC-PAG-006,22,1,MSL, ,0.375424216,0.00186672
3033,37,8/6/2022,POSP,28,10863.3,8583.4,15.08,0,21.3, ,EM,OCC-PAG-006,3,1,MSL, ,0.213157188,0.00148842
3034,38,8/6/2022,ACSP,209,11047.6,10213.1,108.01,0,62.7, ,BR,OCC-PAG-006,12,1,MSL, ,0.626803946,0.01074702
3035,39,8/6/2022,ACSP,210,7668.8,6403.6,109.25,0,59.9, ,BR,OCC-PAG-006,16,1,MSL, ,0.599490235,0.01087342
3036,40,8/6/2022,POCS,211,7532,5933,1.92,0,5.4, ,BR,OCC-PAG-006,16,1,MSL, ,0.053819089,0.00018562
3037,41,8/6/2022,POSP,31,6420,5425.4,2.18,0,5.7, ,EM,OCC-PAG-006,4,1,MSL, ,0.057475945,0.00021142
3038,42,8/6/2022,POSP,134,6443.2,5509.7,3.69,0,8.2, ,EM,OCC-PAG-006,4,1,MSL, ,0.082203866,0.00036032
3039,43,8/6/2022,POSP,32,6182.3,3634.4,9.99,0,18.2, ,EM,OCC-PAG-006,19,1,MSL, ,0.18214499,0.00098132
3040,44,8/6/2022,POSP,212,5017.8,4349.4,8.34,0,13.5, ,MD,OCC-PAG-006,24,1,MSL, ,0.134730779,0.00082102
3041,45,8/6/2022,PLOB,34,2859.2,4514.2,111.56,0,47.1, ,MD,OCC-PAG-006,19,1,MSL, ,0.470821188,0.01111592
3042,46,8/6/2022,PMEA,213,3200.3,6968.9,13.11,0,14.1, ,BR,OCC-PAG-006,5,1,MSL, ,0.140831284,0.00129812
3043,47,8/6/2022,ACSP,214,2300,9615.5,139.64,0,91.1, ,BR,OCC-PAG-006,12,1,MSL, ,0.911271978,0.01388352
3044,48,8/6/2022,ACSP,215,2797.6,10088.9,19.2,0,17.5, ,BR,OCC-PAG-006,12,1,MSL, ,0.175458701,0.00190332
3045,49,8/6/2022,ACSP,216,4562.4,10969,211.7,0,104.4, ,BR,OCC-PAG-006,1,1,MSL, ,1.044308564,0.02107982
3046,51,8/6/2022,POSP,218,5743.3,7739.2,15.2,0,17.4, ,EM,OCC-PAG-006,2,1,MSL, ,0.173701343,0.00150462
3047,50,8/6/2022,ACSP,217,5808,7877.7,98.22,0,67.6, ,BR,OCC-PAG-006,2,1,MSL, ,0.676017137,0.00976372
3048,52,8/6/2022,ACSP,219,8063,9838.8,5.14,0,10.5, ,BR,OCC-PAG-006,10,1,MSL, ,0.10517443,0.00050352
3049,53,8/6/2022,POSP,220,8101,9807.2,3.49,0,8.7, ,EM,OCC-PAG-006,10,1,MSL, ,0.087032294,0.00034092
3050,54,8/6/2022,ACSP,221,7520.2,11154.6,65.74,0,54.2, ,BR,OCC-PAG-006,6,1,MSL, ,0.541691239,0.00652762
3051,55,8/6/2022,PLOB,222,7136.7,12669.8,2.75,0,7.8, ,EM,OCC-PAG-006,7,1,MSL, ,0.077618081,0.00026682
3052,56,8/6/2022,PLOB,41,7139.7,12638.6,20.95,0,21.9, ,EM,OCC-PAG-006,7,1,MSL, ,0.218571402,0.00207492
3053,57,8/6/2022,PLOB,38,10544,11582.6,61.97,0,44.3, ,MD,OCC-PAG-006,20,1,MSL, ,0.443424217,0.00617292
3054,58,8/6/2022,PLOB,37,10500.1,11716.6,104.5,0,93.3, ,MD,OCC-PAG-006,20,1,MSL, ,0.932647425,0.0103854
3055,59,8/6/2022,PLOB,39,10569.8,11760.2,4.92,0,9.1, ,EM,OCC-PAG-006,20,1,MSL, ,0.091375439,0.00048232
3056,60,8/6/2022,PLOB,223,10539.1,11800.6,2.09,0,6.8, ,EM,OCC-PAG-006,20,1,MSL, ,0.067618081,0.00020182
3057,61,8/6/2022,ACSP,224,10254.1,11716.6,25.32,0,65.2, ,BR,OCC-PAG-006,20,1,MSL, ,0.652076017,0.00247512
3058,62,8/6/2022,ACSP,225,9448.7,12972.3,337.61,0,111.3, ,BR,OCC-PAG-006,-99,1,MSL, ,1.113078114,0.03366502
3059,63,8/6/2022,ACSP,226,8959.6,12786,82.7,0,62.9, ,BR,OCC-PAG-006,-99,1,MSL, ,0.629004951,0.00821522
3060,64,8/6/2022,ACSP,227,10119,12752,17.61,0,18, ,BR,OCC-PAG-006,-99,1,MSL, ,0.18028713,0.00174392
3061,65,8/6/2022,POSP,228,9968.5,12435.8,8.37,0,12.5, ,EM,OCC-PAG-006,-99,1,MSL, ,0.125316562,0.00082492
3062,66,8/6/2022,POSP,229,9913.7,12370.6,4.31,0,9.8, ,EM,OCC-PAG-006,-99,1,MSL, ,0.098103364,0.00042102
3063,67,8/6/2022,POSP,230,9868.7,12589.7,5.43,0,9.7, ,EM,OCC-PAG-006,-99,1,MSL, ,0.097274933,0.00053302
3064,68,8/6/2022,POSP,231,9563.2,12348.6,10.84,0,17.4, ,EM,OCC-PAG-006,-99,1,MSL, ,0.173701343,0.00106762
3065,69,8/6/2022,ACSP,232,9650.7,12065.3,108.61,0,63.6, ,BR,OCC-PAG-006,-99,1,MSL, ,0.636519665,0.01080522
3066,72,8/6/2022,PLOB,42,7192.5,12743.6,14.88,0,16.9, ,EM,OCC-PAG-006,-99,1,MSL, ,0.168630274,0.00147292
3067,71,8/6/2022,PLOB,42,7224.6,12674.8,49.41,0,40.7, ,MD,OCC-PAG-006,-99,1,MSL, ,0.407000667,0.00491
3068,70,8/6/2022,ACSP,233,8138.9,12402.1,514.71,0,133.1, ,BR,OCC-PAG-006,-99,1,MSL, ,1.331161365,0.05135462
3069,73,8/6/2022,PLOB,45,6080.7,12899,45.12,0,28.5, ,MD,OCC-PAG-006,-99,1,MSL, ,0.284654662,0.00448772
3070,75,8/6/2022,PLOB,235,4747.6,13010.9,21.56,0,21.8, ,MD,OCC-PAG-006,-99,1,MSL, ,0.217843476,0.00213562
3071,76,8/6/2022,ACSP,236,4420.2,12734.1,14.17,0,15.3, ,BR,OCC-PAG-006,-99,1,MSL, ,0.153559206,0.00140222
3072,77,8/6/2022,ACSP,237,7106.3,11211.9,208.7,0,74, ,BR,OCC-PAG-006,-99,1,MSL, ,0.740058775,0.02080602
3073,78,8/6/2022,ACSP,238,6579.5,11453,76.5,0,40.3, ,BR,OCC-PAG-006,-99,1,MSL, ,0.40263742,0.00761562
3074,79,8/6/2022,PLOB,49,6360.3,11187.3,34.56,0,28.3, ,MD,OCC-PAG-006,-99,1,MSL, ,0.283139943,0.00343212
3075,80,8/6/2022,ACSP,239,5486,11086.1,191.92,0,84, ,BR,OCC-PAG-006,-99,1,MSL, ,0.840443544,0.01911852
3076,81,8/6/2022,ACSP,240,4799.5,11783.8,31.11,0,26, ,BR,OCC-PAG-006,-99,1,MSL, ,0.26042927,0.00308732
3077,82,8/6/2022,ACSP,241,4094.1,11532.7,92.13,0,47.7, ,BR,OCC-PAG-006,-99,1,MSL, ,0.477365339,0.00917152
3078,83,8/6/2022,ACSP,242,3677.8,12226.9,153.24,0,65.8, ,BR,OCC-PAG-006,-99,1,MSL, ,0.658460799,0.01526702
3079,84,8/6/2022,ACSP,243,3716.9,11547.7,44.68,0,33.1, ,BR,OCC-PAG-006,-99,1,MSL, ,0.330997811,0.00443892
3080,85,8/6/2022,PLOB,244,3502.6,12319.1,73.97,0,45.4, ,MD,OCC-PAG-006,-99,1,MSL, ,0.454394773,0.00735632
3081,86,8/6/2022,POSP,245,3502.8,12410.3,35.2,0,50.9, ,EM,OCC-PAG-006,-99,1,MSL, ,0.509365342,0.00347432
3082,87,8/6/2022,ACSP,246,2864.9,11417.9,155.42,0,84.5, ,BR,OCC-PAG-006,-99,1,MSL, ,0.844769447,0.01546962
3083,88,8/6/2022,ACSP,247,2594.1,11553.7,59.25,0,43.1, ,BR,OCC-PAG-006,-99,1,MSL, ,0.431039433,0.00588662
3084,89,8/6/2022,ACSP,248,2347.7,10868.7,8.8,0,12.6, ,BR,OCC-PAG-006,-99,1,MSL, ,0.126002858,0.00086752
3085,90,8/6/2022,ACSP,75,2396.8,11349,36.57,0,28.9, ,BR,OCC-PAG-006,-99,1,MSL, ,0.288613028,0.00363162
3086,91,8/6/2022,POSP,249,2787.7,11023,10.11,0,19.2, ,EM,OCC-PAG-006,-99,1,MSL, ,0.192529772,0.00099282
3087,92,8/6/2022,POSP,76,2818.2,10899.2,14.38,0,27.5, ,EM,OCC-PAG-006,-99,1,MSL, ,0.274814035,0.00141242
3088,93,8/6/2022,POSP,250,2809.4,11069.7,6.83,0,14.7, ,EM,OCC-PAG-006,-99,1,MSL, ,0.147216061,0.00066902
3089,94,8/6/2022,POSP,76,2896.4,10969.6,34.95,0,32.8, ,MD,OCC-PAG-006,-99,1,MSL, ,0.32798847,0.0034731
3090,95,8/6/2022,POSP,251,3335.6,10475.6,14.87,0,16.5, ,MD,OCC-PAG-006,-99,1,MSL, ,0.16525769,0.00147292
3091,96,8/6/2022,POSP,77,3374,10277.9,12.83,0,17.6, ,MD,OCC-PAG-006,-99,1,MSL, ,0.175500331,0.00126702
3092,97,8/6/2022,POSP,78,3402,10238.2,17.38,0,21.3, ,MD,OCC-PAG-006,-99,1,MSL, ,0.212671898,0.00171822
3093,98,8/6/2022,POSP,78,3443.6,10278.3,8.98,0,16.9, ,EM,OCC-PAG-006,-99,1,MSL, ,0.168872914,0.00088202
3094,99,8/6/2022,POSP,78,3471.4,10244.5,5.3,0,12.2, ,EM,OCC-PAG-006,-99,1,MSL, ,0.122245498,0.00050702
3095,100,8/6/2022,ACSP,252,3667.3,9516.4,5.04,0,8.9, ,BR,OCC-PAG-006,-99,1,MSL, ,0.089274936,0.00049482
3096,101,8/6/2022,ACSP,253,3702.7,9121.7,28.83,0,28.7, ,BR,OCC-PAG-006,-99,1,MSL, ,0.286613028,0.00285782
3097,102,8/6/2022,ACSP,254,3046.1,9285.3,124.61,0,98.5, ,BR,OCC-PAG-006,-99,1,MSL, ,0.984610073,0.01237592
3098,103,8/6/2022,ACSP,255,2335,9343.1,411.88,0,138.6, ,BR,OCC-PAG-006,-99,1,MSL, ,1.386337238,0.04109204
3099,104,8/6/2022,POSP,86,1395.9,8423.7,12.31,0,14.1, ,EM,OCC-PAG-006,-99,1,MSL, ,0.140730778,0.00121742
3100,105,8/6/2022,ACSP,256,1714,8011.3,124.73,0,68.9, ,BR,OCC-PAG-006,-99,1,MSL, ,0.68943136,0.01241342
3101,106,8/6/2022,ACSP,257,2088.5,8409.2,72.88,0,52, ,BR,OCC-PAG-006,-99,1,MSL, ,0.519507471,0.00724272
3102,107,8/6/2022,ACSP,258,805.6,7513.8,162.53,0,92, ,BR,OCC-PAG-006,-99,1,MSL, ,0.919840526,0.01617332
3103,108,8/6/2022,ACSP,259,736.8,7274.9,55.03,0,41.2, ,BR,OCC-PAG-006,-99,1,MSL, ,0.412495282,0.00546722
3104,109,8/6/2022,ACSP,260,1850.3,6646.6,173.55,0,113.2, ,BR,OCC-PAG-006,-99,1,MSL, ,1.131906535,0.01725722
3105,111,8/6/2022,POSP,261,1234.1,6004.5,18.25,0,29.1, ,EM,OCC-PAG-006,-99,1,MSL, ,0.29109831,0.00179962
3106,112,8/6/2022,POSP,172,1498.6,5965.6,8.98,0,13.7, ,EM,OCC-PAG-006,-99,1,MSL, ,0.137073928,0.00088462
3107,113,8/6/2022,POSP,173,1557.6,6014.4,31.49,0,29.2, ,EM,OCC-PAG-006,-99,1,MSL, ,0.2916841,0.00312252
3108,114,8/6/2022,POSP,174,1626.4,6020,1.97,0,6.3, ,EM,OCC-PAG-006,-99,1,MSL, ,0.0631328,0.00019002
3109,115,8/6/2022,ACSP,170,841.8,5392.5,12.14,0,29.7, ,BR,OCC-PAG-006,-99,1,MSL, ,0.296654656,0.00118852
3110,116,8/6/2022,ACSP,171,792.9,5387.2,17.97,0,40.7, ,BR,OCC-PAG-006,-99,1,MSL, ,0.407081059,0.00175272
3111,119,8/6/2022,ACSP,262,971.2,5320.9,5.01,0,13.8, ,BR,OCC-PAG-006,-99,1,MSL, ,0.138245499,0.00048842
3112,118,8/6/2022,ACSP,169,926.2,5246.8,82.63,0,88.4, ,BR,OCC-PAG-006,-99,1,MSL, ,0.883760114,0.0081942
3113,117,8/6/2022,ACSP,169,847.6,5281.1,77.16,0,103.3, ,BR,OCC-PAG-006,-99,1,MSL, ,1.033238923,0.00768966
3114,120,8/6/2022,PLOB,133,2070.5,4941,134.96,0,91, ,MD,OCC-PAG-006,-99,1,MSL, ,0.910546908,0.0134655
3115,121,8/6/2022,ACSP,263,1985.1,5557.7,24.79,0,25.6, ,BR,OCC-PAG-006,-99,1,MSL, ,0.256571401,0.00245612
3116,122,8/6/2022,ACSP,264,1980.3,5871.8,5.09,0,18.1, ,BR,OCC-PAG-006,-99,1,MSL, ,0.181115557,0.00049192
3117,123,8/6/2022,POSP,265,1706.1,4414.1,8.3,0,14, ,EM,OCC-PAG-006,-99,1,MSL, ,0.140346005,0.00081592
3118,124,8/6/2022,POSP,266,1705.6,4385.7,4.79,0,10.8, ,EM,OCC-PAG-006,-99,1,MSL, ,0.10810336,0.00046802
3119,125,8/6/2022,POSP,125,1959.6,4527.1,2.44,0,6.1, ,EM,OCC-PAG-006,-99,1,MSL, ,0.060647518,0.00023702
